Pugwash Conferences on Science and World Affairs ,peace,1995,"for their efforts to diminish the part played by nuclear arms in international politics and, in the longer run, to eliminate such arms"
Robert E. Lucas Jr.,economics,1995,"for having developed and applied the hypothesis of rational expectations, and thereby having transformed macroeconomic analysis and deepened our understanding of economic policy"
Bertram N. Brockhouse,physics,1994,for the development of neutron spectroscopy
Clifford G. Shull,physics,1994,for the development of the neutron diffraction technique
George A. Olah,chemistry,1994,for his contribution to carbocation chemistry
Alfred G. Gilman,medicine,1994,for their discovery of G-proteins and the role of these proteins in signal transduction in cells
Martin Rodbell,medicine,1994,for their discovery of G-proteins and the role of these proteins in signal transduction in cells
Kenzaburo Oe,literature,1994,"who with poetic force creates an imagined world, where life and myth condense to form a disconcerting picture of the human predicament today"
Yasser Arafat,peace,1994,for their efforts to create peace in the Middle East
Shimon Peres,peace,1994,for their efforts to create peace in the Middle East
Yitzhak Rabin,peace,1994,for their efforts to create peace in the Middle East
John C. Harsanyi,economics,1994,for their pioneering analysis of equilibria in the theory of non-cooperative games
John F. Nash Jr.,economics,1994,for their pioneering analysis of equilibria in the theory of non-cooperative games
Reinhard Selten,economics,1994,for their pioneering analysis of equilibria in the theory of non-cooperative games
Russell A. Hulse,physics,1993,"for the discovery of a new type of pulsar, a discovery that has opened up new possibilities for the study of gravitation"
Joseph H. Taylor Jr.,physics,1993,"for the discovery of a new type of pulsar, a discovery that has opened up new possibilities for the study of gravitation"
Kary B. Mullis,chemistry,1993,for his invention of the polymerase chain reaction (PCR) method
Michael Smith,chemistry,1993,"for his fundamental contributions to the establishment of oligonucleotide-based, site-directed mutagenesis and its development for protein studies"
Richard J. Roberts,medicine,1993,for their discoveries of split genes
Phillip A. Sharp,medicine,1993,for their discoveries of split genes
Toni Morrison,literature,1993,"who in novels characterized by visionary force and poetic import, gives life to an essential aspect of American reality"
Nelson Mandela,peace,1993,"for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa"
Frederik Willem de Klerk,peace,1993,"for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa"
Robert W. Fogel,economics,1993,for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change
Douglass C. North,economics,1993,for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change
Georges Charpak,physics,1992,"for his invention and development of particle detectors, in particular the multiwire proportional chamber"
Rudolph A. Marcus,chemistry,1992,for his contributions to the theory of electron transfer reactions in chemical systems
Edmond H. Fischer,medicine,1992,for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism
Edwin G. Krebs,medicine,1992,for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism
Derek Walcott,literature,1992,"for a poetic oeuvre of great luminosity, sustained by a historical vision, the outcome of a multicultural commitment"
Rigoberta Menchú Tum,peace,1992,for her struggle for social justice and ethno-cultural reconciliation based on respect for the rights of indigenous peoples
Gary S. Becker,economics,1992,"for having extended the domain of microeconomic analysis to a wide range of human behaviour and interaction, including nonmarket behaviour"
Pierre-Gilles de Gennes,physics,1991,"for discovering that methods developed for studying order phenomena in simple systems can be generalized to more complex forms of matter, in particular to liquid crystals and polymers"
Richard R. Ernst,chemistry,1991,for his contributions to the development of the methodology of high resolution nuclear magnetic resonance (NMR) spectroscopy
Erwin Neher,medicine,1991,for their discoveries concerning the function of single ion channels in cells
Bert Sakmann,medicine,1991,for their discoveries concerning the function of single ion channels in cells
Nadine Gordimer,literature,1991,who through her magnificent epic writing has – in the words of Alfred Nobel – been of very great benefit to humanity
Aung San Suu Kyi ,peace,1991,for her non-violent struggle for democracy and human rights
Ronald H. Coase,economics,1991,for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy
Jerome I. Friedman,physics,1990,"for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics"
Henry W. Kendall,physics,1990,"for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics"
Richard E. Taylor,physics,1990,"for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics"
Elias James Corey,chemistry,1990,for his development of the theory and methodology of organic synthesis
Joseph E. Murray,medicine,1990,for their discoveries concerning organ and cell transplantation in the treatment of human disease
E. Donnall Thomas,medicine,1990,for their discoveries concerning organ and cell transplantation in the treatment of human disease
Octavio Paz,literature,1990,"for impassioned writing with wide horizons, characterized by sensuous intelligence and humanistic integrity"
Mikhail Sergeyevich Gorbachev,peace,1990,for his leading role in the peace process which today characterizes important parts of the international community
Harry M. Markowitz,economics,1990,for their pioneering work in the theory of financial economics
